,state,county,area_sqmi,epl_pov,epl_unemp,epl_pci,epl_nohsdp,spl_theme1,rpl_theme1,epl_age65,epl_age17,epl_disabl,epl_sngpnt,spl_theme2,rpl_theme2,epl_minrty,epl_limeng,spl_theme3,rpl_theme3,epl_munit,epl_mobile,epl_crowd,epl_noveh,epl_groupq,spl_theme4,rpl_theme4,spl_themes,rpl_themes,f_pov,f_unemp,f_pci,f_nohsdp,f_theme1,f_age65,f_age17,f_disabl,f_sngpnt,f_theme2,f_minrty,f_limeng,f_theme3,f_munit,f_mobile,f_crowd,f_noveh,f_groupq,f_theme4,f_total
841,IOWA,Jones,575.6232215,0.1949,0.2188,0.3143,0.2165,0.9445,0.1889,0.6492,0.3862,0.164,0.1573,1.3567,0.1133,0.1904,0.5113,0.7017,0.3356,0.5686,0.3174,0.3359,0.4435,0.8574,2.5228,0.5033,5.5257,0.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,IOWA,Keokuk,579.1748302,0.2115,0.3981,0.3338,0.1614,1.1048,0.2357,0.7755,0.545,0.4142,0.1487,1.8834,0.3954,0.0369,0.0707,0.1076,0.0318,0.298,0.1258,0.0981,0.0554,0.3018,0.8791,0.0111,3.9749,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,IOWA,Kossuth,972.7306274,0.1742,0.1369,0.2567,0.0548,0.6226,0.0901,0.8478,0.3999,0.4906,0.4712,2.2095,0.6644,0.1162,0.297,0.4132,0.1827,0.6332,0.0271,0.1223,0.2248,0.4995,1.5069,0.0968,4.7522,0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,IOWA,Lee,517.5498653,0.5287,0.7583,0.5223,0.1831,1.9924,0.5099,0.6492,0.3862,0.581,0.7584,2.3748,0.7822,0.3165,0.1477,0.4642,0.2127,0.7584,0.2668,0.1888,0.7001,0.7014,2.6155,0.5568,7.4469,0.5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,IOWA,Linn,717.0888569,0.1551,0.1822,0.1045,0.0468,0.4886,0.0538,0.2273,0.6711,0.0697,0.6065,1.5746,0.2025,0.4394,0.5791,1.0185,0.5209,0.9144,0.1977,0.2964,0.3715,0.5409,2.3209,0.3938,5.4026,0.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
846,IOWA,Louisa,401.7715636,0.2551,0.4303,0.4408,0.7791,1.9053,0.4809,0.432,0.5715,0.1512,0.3792,1.5339,0.1812,0.589,0.9347,1.5237,0.8176,0.1369,0.5568,0.7622,0.5441,0.2184,2.2184,0.3438,7.1813,0.457,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
847,IOWA,Lucas,430.6032069,0.3061,0.3981,0.3118,0.1347,1.1507,0.2503,0.7666,0.6581,0.581,0.3123,2.318,0.7428,0.0102,0.631,0.6412,0.3025,0.7724,0.2146,0.0322,0.6199,0.3457,1.9848,0.248,6.0947,0.2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,IOWA,Lyon,587.6499996,0.0115,0.0487,0.293,0.2964,0.6496,0.0981,0.4527,0.9557,0.0996,0.1573,1.6653,0.248,0.0745,0.4642,0.5387,0.2537,0.6332,0.0866,0.0981,0.0503,0.3018,1.17,0.0398,4.0236,0.0439,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
849,IOWA,Madison,561.0058998,0.0414,0.2455,0.1373,0.0379,0.4621,0.0471,0.3298,0.8653,0.2257,0.2216,1.6424,0.2372,0.0914,0.3582,0.4496,0.2044,0.2798,0.2346,0.0322,0.2697,0.2184,1.0347,0.0248,3.5888,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,IOWA,Mahaska,570.8625619,0.4723,0.4691,0.4389,0.2499,1.6302,0.3962,0.4715,0.7262,0.3091,0.7198,2.2266,0.6772,0.2114,0.4642,0.6756,0.3216,0.5788,0.2792,0.4457,0.7001,0.6819,2.6857,0.5989,7.2181,0.4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,IOWA,Marion,554.4890641,0.1675,0.1245,0.3194,0.1,0.7114,0.1134,0.419,0.7122,0.3629,0.2961,1.7902,0.3231,0.1429,0.227,0.3699,0.155,0.8109,0.2346,0.2604,0.5441,0.8173,2.6673,0.589,5.5388,0.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,IOWA,Marshall,572.5028042,0.2427,0.4303,0.4815,0.7186,1.8731,0.4717,0.419,0.8329,0.1767,0.6065,2.0351,0.5119,0.6734,0.9577,1.6311,0.8711,0.7507,0.1152,0.809,0.6565,0.625,2.9564,0.7415,8.4957,0.6863,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
853,IOWA,Mills,437.4343891,0.1115,0.2188,0.1427,0.1,0.573,0.0755,0.419,0.695,0.4804,0.3613,1.9557,0.4514,0.1678,0.297,0.4648,0.2143,0.4171,0.1977,0.2964,0.1328,0.7335,1.7775,0.1789,4.771,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,IOWA,Mitchell,469.1328641,0.1303,0.1369,0.3127,0.3559,0.9358,0.1841,0.7947,0.6826,0.2257,0.1936,1.8966,0.4031,0.0322,0.227,0.2592,0.1003,0.4448,0.0971,0.1223,0.2846,0.5244,1.4732,0.0917,4.5648,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,IOWA,Monona,694.0715819,0.5602,0.1369,0.3828,0.1681,1.248,0.2774,0.8988,0.255,0.4142,0.5234,2.0914,0.5657,0.1324,0.0707,0.2031,0.0729,0.6332,0.1044,0.1223,0.3572,0.625,1.8421,0.2003,5.3846,0.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,IOWA,Monroe,433.7163979,0.2943,0.5669,0.4854,0.4925,1.8391,0.4592,0.5995,0.8329,0.2257,0.1936,1.8517,0.3709,0.2114,0.1477,0.3591,0.1484,0.1512,0.6444,0.155,0.5294,0.4126,1.8926,0.2159,5.9425,0.2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,IOWA,Montgomery,424.096655,0.5889,0.7092,0.3252,0.3384,1.9617,0.4965,0.738,0.6291,0.547,0.9277,2.8418,0.9592,0.1904,0.5113,0.7017,0.3356,0.298,0.1152,0.5498,0.6323,0.4995,2.0948,0.2916,7.6,0.528,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
858,IOWA,Muscatine,437.4447486,0.2057,0.071,0.3621,0.5183,1.1571,0.2522,0.2748,0.8329,0.0796,0.8077,1.995,0.4798,0.603,0.8325,1.4355,0.7705,0.7771,0.3241,0.4817,0.3715,0.3018,2.2562,0.3642,6.8438,0.3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,IOWA,O'Brien,573.0348903,0.1675,0.0573,0.2589,0.1748,0.6585,0.1016,0.731,0.6711,0.32,0.1487,1.8708,0.3868,0.2426,0.4642,0.7068,0.3375,0.6991,0.0745,0.2964,0.8631,0.6428,2.5759,0.5355,5.812,0.2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,IOWA,Osceola,398.6865364,0.3127,0.0777,0.3182,0.4164,1.125,0.242,0.7249,0.6581,0.2041,0.3247,1.9118,0.4167,0.3553,0.8192,1.1745,0.6129,0.3582,0.0357,0.7249,0.32,0.3792,1.818,0.1926,6.0293,0.2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,IOWA,Page,534.9433704,0.2854,0.2924,0.4611,0.2744,1.3133,0.2971,0.7829,0.2254,0.5899,0.3123,1.9105,0.4152,0.3021,0.5791,0.8812,0.4406,0.7985,0.0971,0.0981,0.5441,0.8625,2.4003,0.4333,6.5053,0.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,IOWA,Palo Alto,563.8601365,0.0398,0.0159,0.3182,0.0942,0.4681,0.0487,0.7889,0.504,0.4075,0.1251,1.8255,0.3515,0.1964,0.6558,0.8522,0.4225,0.7631,0.0392,0.3359,0.3012,0.7507,2.1901,0.3327,5.3359,0.1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,IOWA,Plymouth,862.8280105,0.1303,0.0646,0.171,0.1223,0.4882,0.0535,0.4893,0.8411,0.1184,0.6702,2.119,0.5922,0.2668,0.6087,0.8755,0.4374,0.545,0.155,0.078,0.389,0.3018,1.4688,0.0911,4.9515,0.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,IOWA,Pocahontas,577.2406908,0.3309,0.1484,0.3745,0.2362,1.09,0.2303,0.8446,0.3999,0.425,0.1487,1.8182,0.3445,0.2264,0.5791,0.8055,0.3948,0.2216,0.0392,0.0567,0.5441,0.5409,1.4025,0.077,5.1162,0.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,IOWA,Polk,572.2130671,0.2551,0.2924,0.1,0.2305,0.878,0.1611,0.078,0.8329,0.1117,0.7198,1.7424,0.2907,0.5899,0.8386,1.4285,0.7666,0.9691,0.079,0.6622,0.5294,0.4728,2.7125,0.6157,6.7614,0.3768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
866,IOWA,Pottawattamie,950.518767,0.2551,0.2924,0.2691,0.3868,1.2034,0.2653,0.3368,0.6826,0.3763,0.7679,2.1636,0.6278,0.4015,0.6718,1.0733,0.5521,0.8602,0.1601,0.4817,0.6565,0.5944,2.7529,0.6387,7.1932,0.4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,IOWA,Poweshiek,584.9233569,0.1854,0.3487,0.2239,0.1223,0.8803,0.1618,0.6578,0.1773,0.0592,0.3961,1.2904,0.0917,0.2919,0.4642,0.7561,0.3658,0.723,0.1808,0.0567,0.3715,0.9214,2.2534,0.3623,5.1802,0.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
868,IOWA,Ringgold,535.4973588,0.1949,0.3121,0.2669,0.1748,0.9487,0.1911,0.8933,0.7122,0.32,0.2792,2.2047,0.6597,0.0856,0.0707,0.1563,0.049,0.2798,0.3028,0.155,0.1458,0.7813,1.6647,0.142,4.9744,0.1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,IOWA,Sac,575.021785,0.2239,0.1245,0.2223,0.1522,0.7229,0.1194,0.8539,0.4642,0.0996,0.5775,1.9952,0.4801,0.1098,0.5791,0.6889,0.3295,0.2798,0.0646,0.078,0.0853,0.4995,1.0072,0.0236,4.4142,0.0748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,IOWA,Scott,458.0860337,0.3194,0.2745,0.1783,0.1283,0.9005,0.1704,0.2359,0.7262,0.0895,0.653,1.7046,0.269,0.5606,0.631,1.1916,0.6202,0.893,0.0971,0.2203,0.5626,0.4728,2.2458,0.3591,6.0425,0.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,IOWA,Shelby,590.778742,0.1166,0.1484,0.2022,0.2044,0.6716,0.1038,0.8332,0.5304,0.3524,0.4712,2.1872,0.6434,0.1366,0.4187,0.5553,0.2633,0.3582,0.0443,0.1888,0.5002,0.4728,1.5643,0.1149,4.9784,0.1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,IOWA,Sioux,767.9124713,0.0443,0.086,0.3459,0.2853,0.7615,0.1274,0.205,0.9265,0.0261,0.1251,1.2827,0.0901,0.4206,0.774,1.1946,0.6234,0.6332,0.1442,0.7065,0.1573,0.865,2.5062,0.4922,5.745,0.2207,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
873,IOWA,Story,572.7034151,0.8366,0.2924,0.3707,0.0038,1.5035,0.3506,0.0423,0.0446,0.0092,0.0735,0.1696,0.0006,0.4947,0.6558,1.1505,0.5979,0.9882,0.1601,0.1888,0.5626,0.9401,2.8398,0.6823,5.6634,0.2124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2
874,IOWA,Tama,721.0109397,0.3194,0.2188,0.4255,0.2744,1.2381,0.2755,0.6113,0.7529,0.1449,0.5234,2.0325,0.5097,0.5422,0.8039,1.3461,0.7173,0.298,0.1751,0.7065,0.1108,0.5409,1.8313,0.1964,6.448,0.3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,IOWA,Taylor,531.9014044,0.2115,0.2054,0.3962,0.3308,1.1439,0.2475,0.8138,0.6406,0.5221,0.1337,2.1102,0.5826,0.3391,0.844,1.1831,0.6148,0.3725,0.2897,0.155,0.4677,0.3792,1.6641,0.1417,6.1013,0.2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,IOWA,Union,423.6449392,0.4653,0.449,0.5029,0.3308,1.748,0.4318,0.6578,0.5151,0.6164,0.5053,2.2946,0.7281,0.1748,0.631,0.8058,0.3954,0.7724,0.2308,0.1888,0.5142,0.5769,2.2831,0.377,7.1315,0.4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,IOWA,Van Buren,484.8075497,0.3838,0.3634,0.4092,0.3559,1.5123,0.3548,0.7755,0.7262,0.3763,0.0525,1.9305,0.4288,0.0369,0.4187,0.4556,0.2095,0.1188,0.432,0.6313,0.5626,0.2582,2.0029,0.2547,5.9013,0.2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,IOWA,Wapello,431.8370132,0.5471,0.6545,0.5971,0.4989,2.2976,0.6029,0.3989,0.5151,0.3629,0.83,2.1069,0.5788,0.5199,0.8593,1.3792,0.7386,0.7507,0.2308,0.7249,0.7584,0.5619,3.0267,0.7752,8.8104,0.7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,IOWA,Warren,569.8375603,0.0462,0.1611,0.0978,0.0185,0.3236,0.022,0.2273,0.8274,0.1585,0.4518,1.665,0.2477,0.1544,0.1477,0.3021,0.1216,0.8548,0.1751,0.155,0.1573,0.7335,2.0757,0.284,4.3664,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,IOWA,Washington,568.811639,0.1449,0.2745,0.2615,0.2607,0.9416,0.1869,0.5521,0.8188,0.1302,0.49,1.9911,0.4766,0.3044,0.717,1.0214,0.5231,0.6991,0.2792,0.2604,0.1971,0.3792,1.815,0.1907,5.7691,0.2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,IOWA,Wayne,525.4901568,0.5287,0.0646,0.5522,0.4276,1.5731,0.3745,0.8004,0.8274,0.5365,0.3435,2.5078,0.8485,0.0554,0.4642,0.5196,0.241,0.0388,0.3311,0.8962,0.8746,0.4448,2.5855,0.5422,7.186,0.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,IOWA,Webster,715.7084052,0.536,0.3299,0.5729,0.2853,1.7241,0.4242,0.4422,0.3629,0.3314,0.8682,2.0047,0.4887,0.4085,0.3582,0.7667,0.3731,0.7584,0.1203,0.155,0.7584,0.8962,2.6883,0.6011,7.1838,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,IOWA,Winnebago,400.4889126,0.0997,0.3487,0.4357,0.2095,1.0936,0.2312,0.7036,0.3999,0.4352,0.4712,2.0099,0.4932,0.2843,0.4642,0.7485,0.3623,0.5333,0.0188,0.1888,0.1859,0.8408,1.7676,0.1751,5.6196,0.2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,IOWA,Winneshiek,689.8355627,0.1115,0.0433,0.2242,0.0468,0.4258,0.0369,0.6323,0.1025,0.1369,0.0544,0.9261,0.0347,0.1098,0.1477,0.2575,0.099,0.5333,0.1324,0.043,0.121,0.9449,1.7746,0.1767,3.384,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
885,IOWA,Woodbury,872.8959209,0.3908,0.3634,0.4108,0.5661,1.7311,0.4261,0.1745,0.8933,0.2162,0.9319,2.2159,0.6699,0.646,0.8857,1.5317,0.823,0.8685,0.1442,0.6622,0.7498,0.6428,3.0675,0.7911,8.5462,0.6968,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
886,IOWA,Worth,400.1232644,0.1449,0.3634,0.2799,0.1347,0.9229,0.1799,0.6679,0.3747,0.389,0.653,2.0846,0.5606,0.1585,0.227,0.3855,0.1665,0.1958,0.0484,0.0322,0.3715,0.3018,0.9497,0.0166,4.3427,0.0697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,IOWA,Wright,580.4152095,0.3643,0.4876,0.3557,0.2095,1.4171,0.3277,0.8004,0.7262,0.3763,0.7112,2.6141,0.8933,0.446,0.8192,1.2652,0.666,0.5571,0.0684,0.2203,0.7001,0.4728,2.0187,0.2633,7.3151,0.4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,KANSAS,Allen,500.2969893,0.6194,0.3487,0.7038,0.2044,1.8763,0.4723,0.7109,0.5578,0.7281,0.3247,2.3215,0.7453,0.3308,0.0,0.3308,0.1321,0.5571,0.4059,0.2203,0.4846,0.6915,2.3594,0.4152,6.888,0.3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,KANSAS,Anderson,579.64627,0.4344,0.1124,0.7191,0.2413,1.5072,0.3516,0.7599,0.9007,0.32,0.1936,2.1742,0.6339,0.1254,0.0,0.1254,0.0369,0.3725,0.3703,0.2203,0.6323,0.3792,1.9746,0.2451,5.7814,0.2274,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
890,KANSAS,Atchison,431.1742189,0.686,0.3487,0.643,0.1681,1.8458,0.4624,0.3566,0.6711,0.4804,0.2792,1.7873,0.3209,0.3922,0.227,0.6192,0.2939,0.7943,0.1917,0.4056,0.8147,0.9147,3.121,0.8163,7.3733,0.4911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
891,KANSAS,Barber,1134.0716682,0.5538,0.0366,0.3067,0.2305,1.1276,0.243,0.7947,0.6826,0.5365,0.2792,2.293,0.7268,0.2958,0.4642,0.76,0.3687,0.6145,0.3028,0.4056,0.4435,0.185,1.9514,0.2365,6.132,0.2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,KANSAS,Barton,895.256802,0.6338,0.2334,0.4341,0.4473,1.7486,0.4322,0.5113,0.7262,0.4715,0.7994,2.5084,0.8497,0.5374,0.774,1.3114,0.6972,0.4947,0.3477,0.2964,0.5788,0.4126,2.1302,0.3063,7.6986,0.5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,KANSAS,Bourbon,635.4705675,0.6258,0.0777,0.7468,0.2499,1.7002,0.4166,0.6113,0.8714,0.8462,0.5597,2.8886,0.9682,0.3391,0.0707,0.4098,0.1808,0.4801,0.34,0.8711,0.5788,0.6562,2.9262,0.7249,7.9248,0.5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,KANSAS,Brown,570.8711407,0.4583,0.1946,0.5685,0.1522,1.3736,0.3153,0.6113,0.8586,0.5517,0.433,2.4546,0.8262,0.5084,0.1477,0.6561,0.3095,0.5202,0.155,0.4457,0.2114,0.2582,1.5905,0.1232,6.0748,0.2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,KANSAS,Butler,1429.664976,0.2175,0.2745,0.3261,0.1614,0.9795,0.1984,0.1745,0.8787,0.1449,0.4518,1.6499,0.2401,0.3703,0.297,0.6673,0.3168,0.6743,0.34,0.5498,0.389,0.774,2.7271,0.6243,6.0238,0.2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,KANSAS,Chase,773.0541437,0.3497,0.3299,0.5822,0.3559,1.6177,0.3924,0.8797,0.6291,0.6558,0.1936,2.3582,0.7698,0.3021,0.297,0.5991,0.2821,0.0271,0.4059,0.6049,0.5906,0.7195,2.348,0.4094,6.923,0.4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,KANSAS,Chautauqua,638.8807145,0.6494,0.779,0.6242,0.5339,2.5865,0.6914,0.9379,0.3216,0.9089,0.4712,2.6396,0.9039,0.4422,0.0707,0.5129,0.2385,0.4037,0.6065,0.6622,0.8201,0.4448,2.9373,0.7313,8.6763,0.7188,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2
898,KANSAS,Cherokee,587.5665591,0.428,0.3634,0.8236,0.4231,2.0381,0.5245,0.5352,0.695,0.9156,0.3247,2.4705,0.8335,0.3922,0.0,0.3922,0.1694,0.2579,0.5189,0.2203,0.6829,0.2184,1.8984,0.219,6.7992,0.3828,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
899,KANSAS,Cheyenne,1019.8891747,0.1551,0.1245,0.3459,0.0942,0.7197,0.1178,0.9433,0.3629,0.5221,0.2792,2.1075,0.5807,0.2633,0.6905,0.9538,0.4865,0.2798,0.2146,0.043,0.1328,0.2582,0.9284,0.0134,4.7094,0.1003,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
900,KANSAS,Clark,974.6373987,0.2497,0.0194,0.3806,0.0898,0.7395,0.1213,0.7889,0.7927,0.32,0.7679,2.6695,0.9131,0.4511,0.4187,0.8698,0.4339,0.3725,0.3028,0.6864,0.0283,0.6686,2.0586,0.2779,6.3374,0.3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,KANSAS,Clay,645.2977603,0.0717,0.0777,0.1678,0.1223,0.4395,0.0408,0.8539,0.7529,0.4629,0.1391,2.2088,0.6638,0.1678,0.0,0.1678,0.0573,0.6145,0.1258,0.0172,0.0554,0.4728,1.2857,0.0532,4.1018,0.0494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,KANSAS,Cloud,715.341465,0.3194,0.3634,0.4828,0.2362,1.4018,0.3236,0.738,0.6049,0.3629,0.8682,2.574,0.8774,0.2337,0.1477,0.3814,0.1633,0.4171,0.1044,0.0229,0.4435,0.7431,1.731,0.1652,6.0882,0.2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,KANSAS,Coffey,626.8844435,0.3061,0.3121,0.1675,0.1051,0.8908,0.1672,0.731,0.418,0.5969,0.653,2.3989,0.7962,0.2171,0.0707,0.2878,0.1127,0.4448,0.5145,0.4817,0.1971,0.3792,2.0173,0.2627,5.5948,0.2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,KANSAS,Comanche,788.2971615,0.0334,0.0646,0.2475,0.1347,0.4802,0.0519,0.9351,0.5715,0.2257,0.3123,2.0446,0.5234,0.2894,0.0,0.2894,0.1146,0.3391,0.1496,0.4056,0.0064,0.7561,1.6568,0.1398,4.471,0.0793,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
905,KANSAS,Cowley,1125.737587,0.5287,0.3981,0.6796,0.3559,1.9623,0.4971,0.4527,0.7122,0.6488,0.7771,2.5908,0.8822,0.5657,0.7052,1.2709,0.6699,0.624,0.3916,0.4817,0.5626,0.8574,2.9173,0.7202,8.7413,0.7318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,KANSAS,Crawford,589.7701096,0.8178,0.3299,0.772,0.2744,2.1941,0.5723,0.2114,0.418,0.5221,0.5938,1.7453,0.2923,0.4269,0.6087,1.0356,0.5294,0.823,0.2983,0.8911,0.7685,0.8048,3.5857,0.9586,8.5607,0.6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,KANSAS,Decatur,893.5169843,0.7322,0.0646,0.2459,0.2413,1.284,0.2873,0.9653,0.1598,0.6422,0.1573,1.9246,0.4244,0.1098,0.5791,0.6889,0.3295,0.298,0.1808,0.043,0.1859,0.6059,1.3136,0.0583,5.2111,0.1573,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
908,KANSAS,Dickinson,847.0669492,0.343,0.5481,0.5041,0.2964,1.6916,0.4124,0.5817,0.7405,0.6845,0.3123,2.319,0.7434,0.313,0.0,0.313,0.1242,0.5202,0.2792,0.3359,0.5906,0.4448,2.1707,0.3231,6.4943,0.3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,KANSAS,Doniphan,393.4787459,0.486,0.2188,0.5694,0.3477,1.6219,0.3936,0.5521,0.1506,0.5686,0.1706,1.4419,0.1442,0.3362,0.0,0.3362,0.1369,0.3391,0.4963,0.2964,0.3572,0.9147,2.4037,0.4346,5.8037,0.2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
910,KANSAS,Douglas,455.7557301,0.7366,0.3121,0.2411,0.0213,1.3111,0.2965,0.0423,0.113,0.0942,0.1936,0.4431,0.0057,0.5817,0.5492,1.1309,0.5883,0.9573,0.079,0.4457,0.5142,0.8774,2.8736,0.6991,5.7587,0.2232,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
911,KANSAS,Edwards,621.8942003,0.1048,0.0573,0.4201,0.6883,1.2705,0.2834,0.6851,0.6581,0.32,0.2305,1.8937,0.4024,0.6106,0.9124,1.523,0.8169,0.6476,0.3343,0.2203,0.1573,0.6915,2.051,0.2754,6.7382,0.372,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
912,KANSAS,Elk,644.2639814,0.486,0.6376,0.7739,0.561,2.4585,0.6548,0.9736,0.3419,0.9729,0.0242,2.3126,0.7373,0.3308,0.0,0.3308,0.1321,0.0271,0.6014,0.0567,0.7498,0.3018,1.7368,0.1681,6.8387,0.3895,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2
913,KANSAS,Ellis,899.9119852,0.5831,0.071,0.2637,0.1442,1.062,0.2226,0.1974,0.3862,0.1767,0.2216,0.9819,0.0404,0.3524,0.5492,0.9016,0.4505,0.7584,0.1643,0.1223,0.4225,0.774,2.2415,0.3563,5.187,0.1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,KANSAS,Ellsworth,715.5748301,0.2497,0.1946,0.5764,0.2499,1.2706,0.2838,0.738,0.1289,0.6686,0.1812,1.7167,0.2767,0.453,0.3582,0.8112,0.3996,0.545,0.439,0.4457,0.6829,0.9647,3.0773,0.7959,6.8758,0.3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
915,KANSAS,Finney,1301.9968898,0.5006,0.3634,0.6898,0.9793,2.5331,0.6764,0.022,0.9764,0.0942,0.9589,2.0515,0.533,0.9182,0.986,1.9042,0.9726,0.7065,0.5957,0.9803,0.242,0.3792,2.9037,0.7119,9.3925,0.8236,0,0,0,1,1,0,1,0,1,2,1,1,2,0,0,1,0,0,1,6
